capacity,width_ms,soc_%,crate,d_raw,d_norm,mae
LFP 20Ah,3000,45,1C,1.7320508075688772,0.2989784891491595,0.0161724242411859
LFP 20Ah,3000,45,1.5C,2.598076211353316,0.4563355887013487,0.0159693603249066
LFP 20Ah,3000,45,2C,3.4641016151377544,0.6136926882535378,0.0145986469905208
LFP 20Ah,3000,45,2.5C,4.330127018922193,0.771049787805727,0.0243396390573929
LFP 20Ah,3000,50,0.5C,0.8660254037844386,0.1416213895969703,0.0149588219586328
LFP 20Ah,3000,50,1C,1.7320508075688772,0.2989784891491595,0.0160063213219593
LFP 20Ah,3000,50,1.5C,2.598076211353316,0.4563355887013487,0.0149929157906739
LFP 20Ah,3000,50,2C,3.4641016151377544,0.6136926882535378,0.0154648618128089
LFP 20Ah,3000,50,2.5C,4.330127018922193,0.771049787805727,0.0313909564434377
LFP 20Ah,3000,55,0.5C,0.8660254037844386,0.1416213895969703,0.0166694508591947
LFP 20Ah,3000,55,1C,1.7320508075688772,0.2989784891491595,0.0201279326995478
LFP 20Ah,3000,55,1.5C,2.598076211353316,0.4563355887013487,0.0184954680701749
LFP 20Ah,3000,55,2C,3.4641016151377544,0.6136926882535378,0.0193429753531825
LFP 20Ah,3000,55,2.5C,4.330127018922193,0.771049787805727,0.030355303359889
LFP 20Ah,3000,60,0.5C,0.8660254037844386,0.1416213895969703,0.0170135211246606
LFP 20Ah,3000,60,1C,1.7320508075688772,0.2989784891491595,0.0190377318976543
LFP 20Ah,3000,60,1.5C,2.598076211353316,0.4563355887013487,0.0187865849287358
LFP 20Ah,3000,60,2C,3.4641016151377544,0.6136926882535378,0.0201322194924883
LFP 20Ah,3000,60,2.5C,4.330127018922193,0.771049787805727,0.0243098958821858
LFP 20Ah,3000,65,0.5C,0.8660254037844386,0.1416213895969703,0.0131434091197297
LFP 20Ah,3000,65,1C,1.7320508075688772,0.2989784891491595,0.0114926430148163
LFP 20Ah,3000,65,1.5C,2.598076211353316,0.4563355887013487,0.0117137399969345
LFP 20Ah,3000,65,2C,3.4641016151377544,0.6136926882535378,0.0106622624564147
LFP 20Ah,3000,65,2.5C,4.330127018922193,0.771049787805727,0.0296654251826086
LFP 20Ah,3000,70,0.5C,0.8660254037844386,0.1416213895969703,0.0091884211876684
LFP 20Ah,3000,70,1C,1.7320508075688772,0.2989784891491595,0.0082151086581003
LFP 20Ah,3000,70,1.5C,2.598076211353316,0.4563355887013487,0.0079861149548624
LFP 20Ah,3000,70,2C,3.4641016151377544,0.6136926882535378,0.0080956027107224
LFP 20Ah,3000,70,2.5C,4.330127018922193,0.771049787805727,0.0092331055881587
LFP 20Ah,3000,75,0.5C,0.8660254037844386,0.1416213895969703,0.0033111914039525
LFP 20Ah,3000,75,1C,1.7320508075688772,0.2989784891491595,0.0032333557663716
LFP 20Ah,3000,75,1.5C,2.598076211353316,0.4563355887013487,0.0033050306030603
LFP 20Ah,3000,75,2C,3.4641016151377544,0.6136926882535378,0.0033279209838288
LFP 20Ah,3000,75,2.5C,4.330127018922193,0.771049787805727,0.0032248158353689
LFP 20Ah,5000,5,0.5C,1.118033988749895,0.1874114320358249,0.0344304449813251
LFP 20Ah,5000,5,1C,2.23606797749979,0.39055857402686867,0.0226592635911505
LFP 20Ah,5000,5,1.5C,3.3541019662496847,0.5937057160179124,0.0257911589435094
LFP 20Ah,5000,5,2C,4.47213595499958,0.7968528580089562,0.0274017803798368
LFP 20Ah,5000,5,2.5C,5.5901699437494745,1.0,0.0266784203121416
LFP 20Ah,5000,10,0.5C,1.118033988749895,0.1874114320358249,0.017070264926198
LFP 20Ah,5000,10,1C,2.23606797749979,0.39055857402686867,0.0192398010222067
LFP 20Ah,5000,10,1.5C,3.3541019662496847,0.5937057160179124,0.0181322256105608
LFP 20Ah,5000,10,2C,4.47213595499958,0.7968528580089562,0.0164977415313112
LFP 20Ah,5000,10,2.5C,5.5901699437494745,1.0,0.0156323925734857
LFP 20Ah,5000,15,0.5C,1.118033988749895,0.1874114320358249,0.0160894862388502
LFP 20Ah,5000,15,1C,2.23606797749979,0.39055857402686867,0.0225642817441022
LFP 20Ah,5000,15,1.5C,3.3541019662496847,0.5937057160179124,0.0195501913332312
LFP 20Ah,5000,15,2C,4.47213595499958,0.7968528580089562,0.0177699919705944
LFP 20Ah,5000,15,2.5C,5.5901699437494745,1.0,0.0182740408500827
LFP 20Ah,5000,20,0.5C,1.118033988749895,0.1874114320358249,0.0158799749937215
LFP 20Ah,5000,20,1C,2.23606797749979,0.39055857402686867,0.0200199336379213
LFP 20Ah,5000,20,1.5C,3.3541019662496847,0.5937057160179124,0.0188469367068176
LFP 20Ah,5000,20,2C,4.47213595499958,0.7968528580089562,0.0168609826467765
LFP 20Ah,5000,20,2.5C,5.5901699437494745,1.0,0.0242024939701061
LFP 20Ah,5000,25,0.5C,1.118033988749895,0.1874114320358249,0.0168679093304638
LFP 20Ah,5000,25,1C,2.23606797749979,0.39055857402686867,0.0257890277135521
LFP 20Ah,5000,25,1.5C,3.3541019662496847,0.5937057160179124,0.0240504126685967
LFP 20Ah,5000,25,2C,4.47213595499958,0.7968528580089562,0.0198872228236514
LFP 20Ah,5000,25,2.5C,5.5901699437494745,1.0,0.034592738586673
LFP 20Ah,5000,30,0.5C,1.118033988749895,0.1874114320358249,0.0138159492944551
LFP 20Ah,5000,30,1C,2.23606797749979,0.39055857402686867,0.0178698526555552
LFP 20Ah,5000,30,1.5C,3.3541019662496847,0.5937057160179124,0.0171383995787761
LFP 20Ah,5000,30,2C,4.47213595499958,0.7968528580089562,0.0144257633444211
LFP 20Ah,5000,30,2.5C,5.5901699437494745,1.0,0.0290522386387642
LFP 20Ah,5000,35,0.5C,1.118033988749895,0.1874114320358249,0.0135171077747826
LFP 20Ah,5000,35,1C,2.23606797749979,0.39055857402686867,0.0163849763830442
LFP 20Ah,5000,35,1.5C,3.3541019662496847,0.5937057160179124,0.0156368329133009
LFP 20Ah,5000,35,2C,4.47213595499958,0.7968528580089562,0.0142853853979162
LFP 20Ah,5000,35,2.5C,5.5901699437494745,1.0,0.0330809751231655
LFP 20Ah,5000,40,0.5C,1.118033988749895,0.1874114320358249,0.0131556516649098
LFP 20Ah,5000,40,1C,2.23606797749979,0.39055857402686867,0.0180975268155317
LFP 20Ah,5000,40,1.5C,3.3541019662496847,0.5937057160179124,0.0171729526414423
LFP 20Ah,5000,40,2C,4.47213595499958,0.7968528580089562,0.015657654096567
LFP 20Ah,5000,40,2.5C,5.5901699437494745,1.0,0.0348387200154446
LFP 20Ah,5000,45,0.5C,1.118033988749895,0.1874114320358249,0.013256617256646
LFP 20Ah,5000,45,1C,2.23606797749979,0.39055857402686867,0.0152853258882154
LFP 20Ah,5000,45,1.5C,3.3541019662496847,0.5937057160179124,0.0141514555775895
LFP 20Ah,5000,45,2C,4.47213595499958,0.7968528580089562,0.014683719995001
LFP 20Ah,5000,45,2.5C,5.5901699437494745,1.0,0.0351780358401333
LFP 20Ah,5000,50,0.5C,1.118033988749895,0.1874114320358249,0.0126454649454864
LFP 20Ah,5000,50,1C,2.23606797749979,0.39055857402686867,0.0136724252744299
LFP 20Ah,5000,50,1.5C,3.3541019662496847,0.5937057160179124,0.0127457532944642
LFP 20Ah,5000,50,2C,4.47213595499958,0.7968528580089562,0.0161688894524279
LFP 20Ah,5000,50,2.5C,5.5901699437494745,1.0,0.0331021522776469
LFP 20Ah,5000,55,0.5C,1.118033988749895,0.1874114320358249,0.0152453266353044
LFP 20Ah,5000,55,1C,2.23606797749979,0.39055857402686867,0.0214147575407782
LFP 20Ah,5000,55,1.5C,3.3541019662496847,0.5937057160179124,0.0187155304023463
LFP 20Ah,5000,55,2C,4.47213595499958,0.7968528580089562,0.0305695090407675
LFP 20Ah,5000,55,2.5C,5.5901699437494745,1.0,0.0220881613878196
LFP 20Ah,5000,60,0.5C,1.118033988749895,0.1874114320358249,0.0203496711427458
LFP 20Ah,5000,60,1C,2.23606797749979,0.39055857402686867,0.0283809650631623
LFP 20Ah,5000,60,1.5C,3.3541019662496847,0.5937057160179124,0.0265099833565207
LFP 20Ah,5000,60,2C,4.47213595499958,0.7968528580089562,0.0361833643687177
LFP 20Ah,5000,60,2.5C,5.5901699437494745,1.0,0.0135321358223182
LFP 20Ah,5000,65,0.5C,1.118033988749895,0.1874114320358249,0.0131481299505121
LFP 20Ah,5000,65,1C,2.23606797749979,0.39055857402686867,0.0097173258674208
LFP 20Ah,5000,65,1.5C,3.3541019662496847,0.5937057160179124,0.0095846746484359
LFP 20Ah,5000,65,2C,4.47213595499958,0.7968528580089562,0.0147029089087042
LFP 20Ah,5000,65,2.5C,5.5901699437494745,1.0,0.0202837582750714
LFP 20Ah,5000,70,0.5C,1.118033988749895,0.1874114320358249,0.0093076675651149
LFP 20Ah,5000,70,1C,2.23606797749979,0.39055857402686867,0.0070695772677709
LFP 20Ah,5000,70,1.5C,3.3541019662496847,0.5937057160179124,0.0075372779712521
LFP 20Ah,5000,70,2C,4.47213595499958,0.7968528580089562,0.00765397270093
LFP 20Ah,5000,70,2.5C,5.5901699437494745,1.0,0.0130268000829775
LFP 20Ah,5000,75,0.5C,1.118033988749895,0.1874114320358249,0.0033045694087403
LFP 20Ah,5000,75,1C,2.23606797749979,0.39055857402686867,0.0031649999999998
LFP 20Ah,5000,75,1.5C,3.3541019662496847,0.5937057160179124,0.0032078272344827
LFP 20Ah,5000,75,2C,4.47213595499958,0.7968528580089562,0.0031148545861297
LFP 20Ah,5000,75,2.5C,5.5901699437494745,1.0,0.0030374123611619
LFP 35Ah,30,5,0.5C,0.08660254037844387,0.0,0.0411385010597386
LFP 35Ah,30,5,1C,0.17320508075688773,0.015735709955218922,0.03946525974969
LFP 35Ah,30,5,1.5C,0.2598076211353316,0.031471419910437844,0.0387262445531992
LFP 35Ah,30,5,2C,0.34641016151377546,0.04720712986565677,0.0378027162957353
LFP 35Ah,30,5,2.5C,0.4330127018922193,0.06294283982087569,0.0346557736042831
LFP 35Ah,30,10,0.5C,0.08660254037844387,0.0,0.0384201324672246
LFP 35Ah,30,10,1C,0.17320508075688773,0.015735709955218922,0.0365608633937188
LFP 35Ah,30,10,1.5C,0.2598076211353316,0.031471419910437844,0.0363577380823437
LFP 35Ah,30,10,2C,0.34641016151377546,0.04720712986565677,0.0380202251046767
LFP 35Ah,30,10,2.5C,0.4330127018922193,0.06294283982087569,0.0387116373515003
LFP 35Ah,30,15,0.5C,0.08660254037844387,0.0,0.0395915903332851
LFP 35Ah,30,15,1C,0.17320508075688773,0.015735709955218922,0.0392711218535583
LFP 35Ah,30,15,1.5C,0.2598076211353316,0.031471419910437844,0.0391310209526084
LFP 35Ah,30,15,2C,0.34641016151377546,0.04720712986565677,0.0394427113263854
LFP 35Ah,30,15,2.5C,0.4330127018922193,0.06294283982087569,0.0393756769553344
LFP 35Ah,30,20,0.5C,0.08660254037844387,0.0,0.0392451203538837
LFP 35Ah,30,20,1C,0.17320508075688773,0.015735709955218922,0.041813553042387
LFP 35Ah,30,20,1.5C,0.2598076211353316,0.031471419910437844,0.0417837980229248
LFP 35Ah,30,20,2C,0.34641016151377546,0.04720712986565677,0.0405910795769547
LFP 35Ah,30,20,2.5C,0.4330127018922193,0.06294283982087569,0.0409146069126948
LFP 35Ah,30,25,0.5C,0.08660254037844387,0.0,0.0405783713503777
LFP 35Ah,30,25,1C,0.17320508075688773,0.015735709955218922,0.0409951025544871
LFP 35Ah,30,25,1.5C,0.2598076211353316,0.031471419910437844,0.0409419474353388
LFP 35Ah,30,25,2C,0.34641016151377546,0.04720712986565677,0.0403329795016975
LFP 35Ah,30,25,2.5C,0.4330127018922193,0.06294283982087569,0.040742728331321
LFP 35Ah,30,30,0.5C,0.08660254037844387,0.0,0.0416379437528674
LFP 35Ah,30,30,1C,0.17320508075688773,0.015735709955218922,0.0412111555538822
LFP 35Ah,30,30,1.5C,0.2598076211353316,0.031471419910437844,0.0406416144132443
LFP 35Ah,30,30,2C,0.34641016151377546,0.04720712986565677,0.0409472529792539
LFP 35Ah,30,30,2.5C,0.4330127018922193,0.06294283982087569,0.0403667886545035
LFP 35Ah,30,35,0.5C,0.08660254037844387,0.0,0.0410122785471426
LFP 35Ah,30,35,1C,0.17320508075688773,0.015735709955218922,0.0407872728748456
LFP 35Ah,30,35,1.5C,0.2598076211353316,0.031471419910437844,0.040413202362367
LFP 35Ah,30,35,2C,0.34641016151377546,0.04720712986565677,0.0406423109722597
LFP 35Ah,30,35,2.5C,0.4330127018922193,0.06294283982087569,0.0401584556833065
LFP 35Ah,30,40,0.5C,0.08660254037844387,0.0,0.0351580502428548
LFP 35Ah,30,40,1C,0.17320508075688773,0.015735709955218922,0.033465241734806
LFP 35Ah,30,40,1.5C,0.2598076211353316,0.031471419910437844,0.0339817384542849
LFP 35Ah,30,40,2C,0.34641016151377546,0.04720712986565677,0.0328250676542382
LFP 35Ah,30,40,2.5C,0.4330127018922193,0.06294283982087569,0.0328411068280078
LFP 35Ah,30,45,0.5C,0.08660254037844387,0.0,0.0377980617642339
LFP 35Ah,30,45,1C,0.17320508075688773,0.015735709955218922,0.0359626835328929
LFP 35Ah,30,45,1.5C,0.2598076211353316,0.031471419910437844,0.0346957676666691
LFP 35Ah,30,45,2C,0.34641016151377546,0.04720712986565677,0.0346436337639074
LFP 35Ah,30,45,2.5C,0.4330127018922193,0.06294283982087569,0.0348741886164982
LFP 35Ah,30,50,0.5C,0.08660254037844387,0.0,0.0368574000502186
LFP 35Ah,30,50,1C,0.17320508075688773,0.015735709955218922,0.0372060935176775
LFP 35Ah,30,50,1.5C,0.2598076211353316,0.031471419910437844,0.0350163722043073
LFP 35Ah,30,50,2C,0.34641016151377546,0.04720712986565677,0.0364885004162599
LFP 35Ah,30,50,2.5C,0.4330127018922193,0.06294283982087569,0.0371150546815217
LFP 35Ah,30,55,0.5C,0.08660254037844387,0.0,0.0349323072074395
LFP 35Ah,30,55,1C,0.17320508075688773,0.015735709955218922,0.0381469367673847
LFP 35Ah,30,55,1.5C,0.2598076211353316,0.031471419910437844,0.0377975222573276
LFP 35Ah,30,55,2C,0.34641016151377546,0.04720712986565677,0.0382281418127215
LFP 35Ah,30,55,2.5C,0.4330127018922193,0.06294283982087569,0.0388166272400178
LFP 35Ah,30,60,0.5C,0.08660254037844387,0.0,0.0421551207211981
LFP 35Ah,30,60,1C,0.17320508075688773,0.015735709955218922,0.0410687519950475
LFP 35Ah,30,60,1.5C,0.2598076211353316,0.031471419910437844,0.0415336368028962
LFP 35Ah,30,60,2C,0.34641016151377546,0.04720712986565677,0.0407371164104388
LFP 35Ah,30,60,2.5C,0.4330127018922193,0.06294283982087569,0.0402752966312363
LFP 35Ah,30,65,0.5C,0.08660254037844387,0.0,0.0414522165537041
LFP 35Ah,30,65,1C,0.17320508075688773,0.015735709955218922,0.041538297367645
LFP 35Ah,30,65,1.5C,0.2598076211353316,0.031471419910437844,0.0400060591059727
LFP 35Ah,30,65,2C,0.34641016151377546,0.04720712986565677,0.041441082200503
LFP 35Ah,30,65,2.5C,0.4330127018922193,0.06294283982087569,0.0414407401222204
LFP 35Ah,30,70,0.5C,0.08660254037844387,0.0,0.0394981335578804
LFP 35Ah,30,70,1C,0.17320508075688773,0.015735709955218922,0.0379737351507754
LFP 35Ah,30,70,1.5C,0.2598076211353316,0.031471419910437844,0.034352580785794
LFP 35Ah,30,70,2C,0.34641016151377546,0.04720712986565677,0.0355589811272356
LFP 35Ah,30,70,2.5C,0.4330127018922193,0.06294283982087569,0.0325951427327781
LFP 35Ah,30,75,0.5C,0.08660254037844387,0.0,0.0315317937177183
LFP 35Ah,30,75,1C,0.17320508075688773,0.015735709955218922,0.029245116509803
LFP 35Ah,30,75,1.5C,0.2598076211353316,0.031471419910437844,0.0265989082984356
LFP 35Ah,30,75,2C,0.34641016151377546,0.04720712986565677,0.0272317300208545
LFP 35Ah,30,75,2.5C,0.4330127018922193,0.06294283982087569,0.029586248086065
LFP 35Ah,50,5,0.5C,0.11180339887498948,0.004579004243885458,0.0371695385501028
LFP 35Ah,50,5,1C,0.22360679774997896,0.024893718442989838,0.0363761559134141
LFP 35Ah,50,5,1.5C,0.33541019662496846,0.04520843264209422,0.038059106960069
LFP 35Ah,50,5,2C,0.4472135954999579,0.06552314684119859,0.0376664992472433
LFP 35Ah,50,5,2.5C,0.5590169943749475,0.08583786104030298,0.0383736305360765
LFP 35Ah,50,10,0.5C,0.11180339887498948,0.004579004243885458,0.0393086790453105
LFP 35Ah,50,10,1C,0.22360679774997896,0.024893718442989838,0.0376467959883174
LFP 35Ah,50,10,1.5C,0.33541019662496846,0.04520843264209422,0.0396945230447122
LFP 35Ah,50,10,2C,0.4472135954999579,0.06552314684119859,0.0374830835528607
LFP 35Ah,50,10,2.5C,0.5590169943749475,0.08583786104030298,0.039680265513205
LFP 35Ah,50,15,0.5C,0.11180339887498948,0.004579004243885458,0.0390766518221742
LFP 35Ah,50,15,1C,0.22360679774997896,0.024893718442989838,0.0387673780169422
LFP 35Ah,50,15,1.5C,0.33541019662496846,0.04520843264209422,0.0408287059363032
LFP 35Ah,50,15,2C,0.4472135954999579,0.06552314684119859,0.0410710432391807
LFP 35Ah,50,15,2.5C,0.5590169943749475,0.08583786104030298,0.0384986107707998
LFP 35Ah,50,20,0.5C,0.11180339887498948,0.004579004243885458,0.0419229332636727
LFP 35Ah,50,20,1C,0.22360679774997896,0.024893718442989838,0.0388421985136403
LFP 35Ah,50,20,1.5C,0.33541019662496846,0.04520843264209422,0.0414220641881291
LFP 35Ah,50,20,2C,0.4472135954999579,0.06552314684119859,0.0408011450627042
LFP 35Ah,50,20,2.5C,0.5590169943749475,0.08583786104030298,0.0411260866666543
LFP 35Ah,50,25,0.5C,0.11180339887498948,0.004579004243885458,0.0398563643588129
LFP 35Ah,50,25,1C,0.22360679774997896,0.024893718442989838,0.0406970067880543
LFP 35Ah,50,25,1.5C,0.33541019662496846,0.04520843264209422,0.0410330099089391
LFP 35Ah,50,25,2C,0.4472135954999579,0.06552314684119859,0.0349420160313867
LFP 35Ah,50,25,2.5C,0.5590169943749475,0.08583786104030298,0.0404085517203186
LFP 35Ah,50,30,0.5C,0.11180339887498948,0.004579004243885458,0.0401156555960542
LFP 35Ah,50,30,1C,0.22360679774997896,0.024893718442989838,0.0414039264610643
LFP 35Ah,50,30,1.5C,0.33541019662496846,0.04520843264209422,0.0393272916491247
LFP 35Ah,50,30,2C,0.4472135954999579,0.06552314684119859,0.0412019692133759
LFP 35Ah,50,30,2.5C,0.5590169943749475,0.08583786104030298,0.0416368905694514
LFP 35Ah,50,35,0.5C,0.11180339887498948,0.004579004243885458,0.0401549704952028
LFP 35Ah,50,35,1C,0.22360679774997896,0.024893718442989838,0.0403733464619743
LFP 35Ah,50,35,1.5C,0.33541019662496846,0.04520843264209422,0.0390210261177573
LFP 35Ah,50,35,2C,0.4472135954999579,0.06552314684119859,0.0407792220535022
LFP 35Ah,50,35,2.5C,0.5590169943749475,0.08583786104030298,0.0408753019079666
LFP 35Ah,50,40,0.5C,0.11180339887498948,0.004579004243885458,0.0365740237891007
LFP 35Ah,50,40,1C,0.22360679774997896,0.024893718442989838,0.0353658988879651
LFP 35Ah,50,40,1.5C,0.33541019662496846,0.04520843264209422,0.0326807972731
LFP 35Ah,50,40,2C,0.4472135954999579,0.06552314684119859,0.0353895166048035
LFP 35Ah,50,40,2.5C,0.5590169943749475,0.08583786104030298,0.0339436768922723
LFP 35Ah,50,45,0.5C,0.11180339887498948,0.004579004243885458,0.0351331517517399
LFP 35Ah,50,45,1C,0.22360679774997896,0.024893718442989838,0.0331280930900546
LFP 35Ah,50,45,1.5C,0.33541019662496846,0.04520843264209422,0.0384290251300148
LFP 35Ah,50,45,2C,0.4472135954999579,0.06552314684119859,0.0334853228892255
LFP 35Ah,50,45,2.5C,0.5590169943749475,0.08583786104030298,0.0376138310296775
LFP 35Ah,50,50,0.5C,0.11180339887498948,0.004579004243885458,0.0375232900364597
LFP 35Ah,50,50,1C,0.22360679774997896,0.024893718442989838,0.0365710205657121
LFP 35Ah,50,50,1.5C,0.33541019662496846,0.04520843264209422,0.0366781077054596
LFP 35Ah,50,50,2C,0.4472135954999579,0.06552314684119859,0.0342621799857078
LFP 35Ah,50,50,2.5C,0.5590169943749475,0.08583786104030298,0.0358963781868207
LFP 35Ah,50,55,0.5C,0.11180339887498948,0.004579004243885458,0.0375007146391353
LFP 35Ah,50,55,1C,0.22360679774997896,0.024893718442989838,0.0383131088674346
LFP 35Ah,50,55,1.5C,0.33541019662496846,0.04520843264209422,0.0343357103630117
LFP 35Ah,50,55,2C,0.4472135954999579,0.06552314684119859,0.0356012493503788
LFP 35Ah,50,55,2.5C,0.5590169943749475,0.08583786104030298,0.037442028737862
LFP 35Ah,50,60,0.5C,0.11180339887498948,0.004579004243885458,0.0404285722220855
LFP 35Ah,50,60,1C,0.22360679774997896,0.024893718442989838,0.040623769598934
LFP 35Ah,50,60,1.5C,0.33541019662496846,0.04520843264209422,0.040204430976056
LFP 35Ah,50,60,2C,0.4472135954999579,0.06552314684119859,0.0415458824682898
LFP 35Ah,50,60,2.5C,0.5590169943749475,0.08583786104030298,0.0416930947006588
LFP 35Ah,50,65,0.5C,0.11180339887498948,0.004579004243885458,0.0410576880692792
LFP 35Ah,50,65,1C,0.22360679774997896,0.024893718442989838,0.0407979503314287
LFP 35Ah,50,65,1.5C,0.33541019662496846,0.04520843264209422,0.0407628193005655
LFP 35Ah,50,65,2C,0.4472135954999579,0.06552314684119859,0.042476489775136
LFP 35Ah,50,65,2.5C,0.5590169943749475,0.08583786104030298,0.0415307090217245
LFP 35Ah,50,70,0.5C,0.11180339887498948,0.004579004243885458,0.039391127832174
LFP 35Ah,50,70,1C,0.22360679774997896,0.024893718442989838,0.0408963865859405
LFP 35Ah,50,70,1.5C,0.33541019662496846,0.04520843264209422,0.0377187059242557
LFP 35Ah,50,70,2C,0.4472135954999579,0.06552314684119859,0.0373216435683082
LFP 35Ah,50,70,2.5C,0.5590169943749475,0.08583786104030298,0.0362732003675979
LFP 35Ah,50,75,0.5C,0.11180339887498948,0.004579004243885458,0.0248373488317167
LFP 35Ah,50,75,1C,0.22360679774997896,0.024893718442989838,0.0265362081129903
LFP 35Ah,50,75,1.5C,0.33541019662496846,0.04520843264209422,0.0272973295822379
LFP 35Ah,50,75,2C,0.4472135954999579,0.06552314684119859,0.027470809027628
LFP 35Ah,50,75,2.5C,0.5590169943749475,0.08583786104030298,0.0285310913419012
LFP 35Ah,70,5,0.5C,0.13228756555322954,0.008300984039334706,0.037485183592611
LFP 35Ah,70,5,1C,0.2645751311064591,0.03233767803388833,0.0365978753914977
LFP 35Ah,70,5,1.5C,0.39686269665968865,0.05637437202844197,0.039335845172072
LFP 35Ah,70,5,2C,0.5291502622129182,0.0804110660229956,0.0423308613203117
LFP 35Ah,70,5,2.5C,0.6614378277661477,0.10444776001754921,0.0412607044164172
LFP 35Ah,70,10,0.5C,0.13228756555322954,0.008300984039334706,0.035556190313598
LFP 35Ah,70,10,1C,0.2645751311064591,0.03233767803388833,0.0351813661735095
LFP 35Ah,70,10,1.5C,0.39686269665968865,0.05637437202844197,0.0388298947463751
LFP 35Ah,70,10,2C,0.5291502622129182,0.0804110660229956,0.0416508852823972
LFP 35Ah,70,10,2.5C,0.6614378277661477,0.10444776001754921,0.0410556035134052
LFP 35Ah,70,15,0.5C,0.13228756555322954,0.008300984039334706,0.0386366312288134
LFP 35Ah,70,15,1C,0.2645751311064591,0.03233767803388833,0.0394860013635662
LFP 35Ah,70,15,1.5C,0.39686269665968865,0.05637437202844197,0.0388148215628895
LFP 35Ah,70,15,2C,0.5291502622129182,0.0804110660229956,0.0396653556900232
LFP 35Ah,70,15,2.5C,0.6614378277661477,0.10444776001754921,0.0391310574761892
LFP 35Ah,70,20,0.5C,0.13228756555322954,0.008300984039334706,0.0406847037747295
LFP 35Ah,70,20,1C,0.2645751311064591,0.03233767803388833,0.0406976955955497
LFP 35Ah,70,20,1.5C,0.39686269665968865,0.05637437202844197,0.0417480281550445
LFP 35Ah,70,20,2C,0.5291502622129182,0.0804110660229956,0.0396997352256612
LFP 35Ah,70,20,2.5C,0.6614378277661477,0.10444776001754921,0.0400485708396489
LFP 35Ah,70,25,0.5C,0.13228756555322954,0.008300984039334706,0.0409067797168376
LFP 35Ah,70,25,1C,0.2645751311064591,0.03233767803388833,0.0402978473152432
LFP 35Ah,70,25,1.5C,0.39686269665968865,0.05637437202844197,0.0416068688003892
LFP 35Ah,70,25,2C,0.5291502622129182,0.0804110660229956,0.0419638320544195
LFP 35Ah,70,25,2.5C,0.6614378277661477,0.10444776001754921,0.0407009343470531
LFP 35Ah,70,30,0.5C,0.13228756555322954,0.008300984039334706,0.0399676506615627
LFP 35Ah,70,30,1C,0.2645751311064591,0.03233767803388833,0.0407968355849739
LFP 35Ah,70,30,1.5C,0.39686269665968865,0.05637437202844197,0.0378990665750065
LFP 35Ah,70,30,2C,0.5291502622129182,0.0804110660229956,0.040959739586375
LFP 35Ah,70,30,2.5C,0.6614378277661477,0.10444776001754921,0.0416941565891789
LFP 35Ah,70,35,0.5C,0.13228756555322954,0.008300984039334706,0.0402331809230433
LFP 35Ah,70,35,1C,0.2645751311064591,0.03233767803388833,0.039839072859961
LFP 35Ah,70,35,1.5C,0.39686269665968865,0.05637437202844197,0.041176982805409
LFP 35Ah,70,35,2C,0.5291502622129182,0.0804110660229956,0.0413097035355134
LFP 35Ah,70,35,2.5C,0.6614378277661477,0.10444776001754921,0.0408899873219727
LFP 35Ah,70,40,0.5C,0.13228756555322954,0.008300984039334706,0.0372971138218616
LFP 35Ah,70,40,1C,0.2645751311064591,0.03233767803388833,0.0370030885332261
LFP 35Ah,70,40,1.5C,0.39686269665968865,0.05637437202844197,0.0304318365639302
LFP 35Ah,70,40,2C,0.5291502622129182,0.0804110660229956,0.0354449510715688
LFP 35Ah,70,40,2.5C,0.6614378277661477,0.10444776001754921,0.0351960898385474
LFP 35Ah,70,45,0.5C,0.13228756555322954,0.008300984039334706,0.0367373577478864
LFP 35Ah,70,45,1C,0.2645751311064591,0.03233767803388833,0.0358437697896645
LFP 35Ah,70,45,1.5C,0.39686269665968865,0.05637437202844197,0.0374449460750741
LFP 35Ah,70,45,2C,0.5291502622129182,0.0804110660229956,0.0357973169476514
LFP 35Ah,70,45,2.5C,0.6614378277661477,0.10444776001754921,0.0372984987774148
LFP 35Ah,70,50,0.5C,0.13228756555322954,0.008300984039334706,0.0329432376706804
LFP 35Ah,70,50,1C,0.2645751311064591,0.03233767803388833,0.038172772949084
LFP 35Ah,70,50,1.5C,0.39686269665968865,0.05637437202844197,0.0364660663377775
LFP 35Ah,70,50,2C,0.5291502622129182,0.0804110660229956,0.0370986988532578
LFP 35Ah,70,50,2.5C,0.6614378277661477,0.10444776001754921,0.0366635654730614
LFP 35Ah,70,55,0.5C,0.13228756555322954,0.008300984039334706,0.0362379265886335
LFP 35Ah,70,55,1C,0.2645751311064591,0.03233767803388833,0.0369700368953154
LFP 35Ah,70,55,1.5C,0.39686269665968865,0.05637437202844197,0.0362658012910227
LFP 35Ah,70,55,2C,0.5291502622129182,0.0804110660229956,0.0383875025079295
LFP 35Ah,70,55,2.5C,0.6614378277661477,0.10444776001754921,0.0378445289262032
LFP 35Ah,70,60,0.5C,0.13228756555322954,0.008300984039334706,0.0397436337697287
LFP 35Ah,70,60,1C,0.2645751311064591,0.03233767803388833,0.0407792261305494
LFP 35Ah,70,60,1.5C,0.39686269665968865,0.05637437202844197,0.0410517637595629
LFP 35Ah,70,60,2C,0.5291502622129182,0.0804110660229956,0.0414541466665339
LFP 35Ah,70,60,2.5C,0.6614378277661477,0.10444776001754921,0.0406885943023976
