capacity,width_ms,soc_%,group,mean_crate,d_raw,d_norm,mae
LFP 35Ah,300,30,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.039733854254820115
LFP 35Ah,300,30,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03708992243877321
LFP 35Ah,300,30,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.03859945783538638
LFP 35Ah,300,30,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.04031759600662181
LFP 35Ah,300,35,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.04012924377257346
LFP 35Ah,300,35,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.03997126421295043
LFP 35Ah,300,35,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.038818730424964046
LFP 35Ah,300,35,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.03859666225436298
LFP 35Ah,300,35,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.03977858405314684
LFP 35Ah,300,40,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.031670579368761054
LFP 35Ah,300,40,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.0321146653819229
LFP 35Ah,300,40,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.028628712054875688
LFP 35Ah,300,40,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.028679948570365106
LFP 35Ah,300,40,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.02748535514463887
LFP 35Ah,300,45,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.031088283580767033
LFP 35Ah,300,45,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.032407692440823074
LFP 35Ah,300,45,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03159146816024728
LFP 35Ah,300,45,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.030506290185717017
LFP 35Ah,300,45,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.03421246529605408
LFP 35Ah,300,50,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.0336751849536478
LFP 35Ah,300,50,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.03164492559952149
LFP 35Ah,300,50,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03117451702289107
LFP 35Ah,300,50,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.031037001951562948
LFP 35Ah,300,50,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.03036285751726758
LFP 35Ah,300,55,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.03619532960293159
LFP 35Ah,300,55,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.03207870259494209
LFP 35Ah,300,55,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03178817950263395
LFP 35Ah,300,55,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.0323795115856131
LFP 35Ah,300,55,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.03359492759510535
LFP 35Ah,300,60,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.03590816354509911
LFP 35Ah,300,60,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.03857308628224941
LFP 35Ah,300,60,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03764556542473835
LFP 35Ah,300,60,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.03654294452335142
LFP 35Ah,300,60,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.037073631514047765
LFP 35Ah,300,65,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.04369388465376371
LFP 35Ah,300,65,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.041346171889012996
LFP 35Ah,300,65,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.03690466995716925
LFP 35Ah,300,65,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.03776879146719063
LFP 35Ah,300,65,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.039462832715449835
LFP 35Ah,300,70,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.03219019202033129
LFP 35Ah,300,70,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.028352750665278648
LFP 35Ah,300,70,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.026350454065423592
LFP 35Ah,300,70,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.024565223101440145
LFP 35Ah,300,70,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.026010191205648334
LFP 35Ah,300,75,0.5C|1.0C,0.75,0.41079191812887456,0.05730949388742702,0.021619028551107065
LFP 35Ah,300,75,1.0C|1.5C,1.25,0.6846531968814575,0.11318530656224457,0.02475301599853319
LFP 35Ah,300,75,1.5C|2.0C,1.75,0.9585144756340407,0.16906111923706216,0.0216310662149067
LFP 35Ah,300,75,2.0C|2.5C,2.25,1.2323757543866236,0.2249369319118797,0.020632086997491403
LFP 35Ah,300,75,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,0.8215838362577491,0.14112321289965335,0.02122719362058953
LFP 35Ah,500,5,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.039097684210378625
LFP 35Ah,500,5,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.038439600146436374
LFP 35Ah,500,5,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03790906605688124
LFP 35Ah,500,5,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.03699986702101592
LFP 35Ah,500,5,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.04015477064485598
LFP 35Ah,500,10,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.03453861866307752
LFP 35Ah,500,10,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.032375672181716636
LFP 35Ah,500,10,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.033682181108676996
LFP 35Ah,500,10,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.030479308510982413
LFP 35Ah,500,10,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03167861670632398
LFP 35Ah,500,15,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.04063516683140384
LFP 35Ah,500,15,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03360683152888443
LFP 35Ah,500,15,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03132002650366819
LFP 35Ah,500,15,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.03255490902363439
LFP 35Ah,500,15,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03349137244315563
LFP 35Ah,500,20,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.037628802584098994
LFP 35Ah,500,20,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03731703282546324
LFP 35Ah,500,20,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03891204461878431
LFP 35Ah,500,20,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.03949413228423431
LFP 35Ah,500,20,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03900511230745954
LFP 35Ah,500,25,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.0403199504383706
LFP 35Ah,500,25,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.039002378822487596
LFP 35Ah,500,25,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.036805683430046726
LFP 35Ah,500,25,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.0376097770100617
LFP 35Ah,500,25,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03887749850442873
LFP 35Ah,500,30,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.04041166770899702
LFP 35Ah,500,30,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03932847299771838
LFP 35Ah,500,30,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03873289136833401
LFP 35Ah,500,30,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.039076772822036934
LFP 35Ah,500,30,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.040150802337265895
LFP 35Ah,500,35,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.037826008180649524
LFP 35Ah,500,35,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03729378662527788
LFP 35Ah,500,35,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03848519970312726
LFP 35Ah,500,35,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.038250636792596035
LFP 35Ah,500,35,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.039488513420069246
LFP 35Ah,500,40,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.03088342727383122
LFP 35Ah,500,40,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.02968363385025292
LFP 35Ah,500,40,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.02687786344557591
LFP 35Ah,500,40,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.027768163876103667
LFP 35Ah,500,40,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.0285820259059775
LFP 35Ah,500,45,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.032125337838969176
LFP 35Ah,500,45,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.028978753504926742
LFP 35Ah,500,45,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.02899142895953551
LFP 35Ah,500,45,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.028735710131528272
LFP 35Ah,500,45,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.029679344966860997
LFP 35Ah,500,50,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.034802434989960815
LFP 35Ah,500,50,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03158055520277149
LFP 35Ah,500,50,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03212051751954339
LFP 35Ah,500,50,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.031311329818646566
LFP 35Ah,500,50,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03381411490541139
LFP 35Ah,500,55,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.03359720635058644
LFP 35Ah,500,55,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.034166539870650714
LFP 35Ah,500,55,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.0327209552008981
LFP 35Ah,500,55,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.031506332755089156
LFP 35Ah,500,55,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.034718981716460304
LFP 35Ah,500,60,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.03829298276503733
LFP 35Ah,500,60,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03364844765292745
LFP 35Ah,500,60,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03409964855919894
LFP 35Ah,500,60,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.03264196040125104
LFP 35Ah,500,60,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03483300978266384
LFP 35Ah,500,65,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.0392567375866472
LFP 35Ah,500,65,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.03981581203476736
LFP 35Ah,500,65,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.03841429727891313
LFP 35Ah,500,65,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.03814554993189445
LFP 35Ah,500,65,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.03820591305892969
LFP 35Ah,500,70,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.023966034425383163
LFP 35Ah,500,70,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.023323721881182473
LFP 35Ah,500,70,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.02455032783740859
LFP 35Ah,500,70,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.022202225870220534
LFP 35Ah,500,70,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.02173440072929488
LFP 35Ah,500,75,0.5C|1.0C,0.75,0.5303300858899107,0.08169882084788756,0.02065651625784689
LFP 35Ah,500,75,1.0C|1.5C,1.25,0.8838834764831844,0.15383418482967878,0.019895977689721775
LFP 35Ah,500,75,1.5C|2.0C,1.75,1.2374368670764582,0.22596954881147002,0.01820721371576456
LFP 35Ah,500,75,2.0C|2.5C,2.25,1.5909902576697321,0.2981049127932613,0.017511554222226042
LFP 35Ah,500,75,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.0606601717798214,0.18990186682057444,0.019225479269511223
LFP 35Ah,700,5,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.038327990290118304
LFP 35Ah,700,5,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03727519229008934
LFP 35Ah,700,5,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.037225137040665005
LFP 35Ah,700,5,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.037647179583536736
LFP 35Ah,700,5,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.03814541360948947
LFP 35Ah,700,10,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.03428525009908745
LFP 35Ah,700,10,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.030352943775796146
LFP 35Ah,700,10,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.028716604815300494
LFP 35Ah,700,10,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.02808593123887821
LFP 35Ah,700,10,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.029940670495168933
LFP 35Ah,700,15,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.037430410765802294
LFP 35Ah,700,15,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.037803046967036374
LFP 35Ah,700,15,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.03411689187348223
LFP 35Ah,700,15,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.033106427045961284
LFP 35Ah,700,15,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.034360056288560266
LFP 35Ah,700,20,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.04274748027384509
LFP 35Ah,700,20,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.039714819607763796
LFP 35Ah,700,20,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.03970483467532829
LFP 35Ah,700,20,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.036702757515196416
LFP 35Ah,700,20,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.03971405159150011
LFP 35Ah,700,25,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.04162712055751864
LFP 35Ah,700,25,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03984479651189312
LFP 35Ah,700,25,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.037002733472356886
LFP 35Ah,700,25,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.03425077401281884
LFP 35Ah,700,25,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.0365022221599607
LFP 35Ah,700,30,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.040069152793750965
LFP 35Ah,700,30,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03929484065834905
LFP 35Ah,700,30,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.039500188353307694
LFP 35Ah,700,30,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.04007328334190694
LFP 35Ah,700,30,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.039342664762578236
LFP 35Ah,700,35,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.037083254487368184
LFP 35Ah,700,35,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03693397356779712
LFP 35Ah,700,35,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.03633537155252032
LFP 35Ah,700,35,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.03543393054221033
LFP 35Ah,700,35,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.038379252631584634
LFP 35Ah,700,40,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.026545546078022418
LFP 35Ah,700,40,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.028266740755885325
LFP 35Ah,700,40,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.026377748460878883
LFP 35Ah,700,40,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.0261413789713979
LFP 35Ah,700,40,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.026695220493141485
LFP 35Ah,700,45,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.028951517898385657
LFP 35Ah,700,45,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03151664975159067
LFP 35Ah,700,45,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.029434524766625877
LFP 35Ah,700,45,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.028086918280032732
LFP 35Ah,700,45,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.030147741027469102
LFP 35Ah,700,50,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.03138401590983496
LFP 35Ah,700,50,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03091440428589695
LFP 35Ah,700,50,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.029204269321368763
LFP 35Ah,700,50,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.029073589074362825
LFP 35Ah,700,50,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.031301349266387134
LFP 35Ah,700,55,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.0323221907594546
LFP 35Ah,700,55,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.031075564927683905
LFP 35Ah,700,55,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.030897316347149963
LFP 35Ah,700,55,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.03155097929737356
LFP 35Ah,700,55,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.0324451229282392
LFP 35Ah,700,60,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.03433172878019035
LFP 35Ah,700,60,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.03257592627245401
LFP 35Ah,700,60,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.031927661635678145
LFP 35Ah,700,60,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.03227679718148205
LFP 35Ah,700,60,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.033973716736031404
LFP 35Ah,700,65,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.04025714382722877
LFP 35Ah,700,65,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.038840763147260676
LFP 35Ah,700,65,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.039105742349637915
LFP 35Ah,700,65,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.0358604967509893
LFP 35Ah,700,65,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.038270864802355545
LFP 35Ah,700,70,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.024835973009516555
LFP 35Ah,700,70,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.020531805923048055
LFP 35Ah,700,70,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.021464975071508706
LFP 35Ah,700,70,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.021365092792641392
LFP 35Ah,700,70,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.021586603058907063
LFP 35Ah,700,75,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.022533646406109165
LFP 35Ah,700,75,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.02026362325489762
LFP 35Ah,700,75,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.018670128524091993
LFP 35Ah,700,75,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.016340097051566436
LFP 35Ah,700,75,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.017776574421477318
LFP 35Ah,1000,5,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.03837081220748459
LFP 35Ah,1000,5,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.039894378329787414
LFP 35Ah,1000,5,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.03873591994443666
LFP 35Ah,1000,5,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.0383818865795947
LFP 35Ah,1000,5,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.03917400391897902
LFP 35Ah,1000,10,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.032849310795565315
LFP 35Ah,1000,10,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.0322864642019436
LFP 35Ah,1000,10,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.03238509293462723
LFP 35Ah,1000,10,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.03137487099517114
LFP 35Ah,1000,10,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.031415814439389476
LFP 35Ah,1000,15,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.033571322000830156
LFP 35Ah,1000,15,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.03474311483347821
LFP 35Ah,1000,15,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.0330643291243088
LFP 35Ah,1000,15,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.031977013182868996
LFP 35Ah,1000,15,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.0348721284764746
LFP 35Ah,1000,20,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.03199586013681483
LFP 35Ah,1000,20,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.03143274561607981
LFP 35Ah,1000,20,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.03934111892146117
LFP 35Ah,1000,20,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.03616915054559029
LFP 35Ah,1000,20,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.03366452913050971
LFP 35Ah,1000,25,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.034937631584698425
LFP 35Ah,1000,25,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.034918619579968384
LFP 35Ah,1000,25,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.03489619015299655
LFP 35Ah,1000,25,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.03454106260445575
LFP 35Ah,1000,25,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.033874173371905944
LFP 35Ah,1000,30,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.039674089290004294
LFP 35Ah,1000,30,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.03987972055138779
LFP 35Ah,1000,30,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.040055097488030794
LFP 35Ah,1000,30,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.03949623836462912
LFP 35Ah,1000,30,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.04189958429578221
LFP 35Ah,1000,35,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.036928377086387465
LFP 35Ah,1000,35,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.03688743300917649
LFP 35Ah,1000,35,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.035916197479400815
LFP 35Ah,1000,35,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.03621659333527982
LFP 35Ah,1000,35,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.037717016389440194
LFP 35Ah,1000,40,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.027930502472118382
LFP 35Ah,1000,40,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.026085458831806494
LFP 35Ah,1000,40,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.02577648140057759
LFP 35Ah,1000,40,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.028362470593874506
LFP 35Ah,1000,40,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.028024896321146346
LFP 35Ah,1000,45,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.03046623327501526
LFP 35Ah,1000,45,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.02944218268715755
LFP 35Ah,1000,45,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.028740440003538217
LFP 35Ah,1000,45,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.028199388505020226
LFP 35Ah,1000,45,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.030622484102540384
LFP 35Ah,1000,50,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.03180083481623805
LFP 35Ah,1000,50,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.028523795106789582
LFP 35Ah,1000,50,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.028420734804380732
LFP 35Ah,1000,50,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.02839923099962896
