soc_sheet,soc_label,capacity,capacity_label,SOH_percent,0.5C,1.0C,1.5C,2.0C,2.5C
SOC25,25%,35Ah,35 Ah,83.336,2.54999999999983,3.650000000000153,5.550000000000166,7.450000000000179,9.250000000000203
SOC25,25%,35Ah,35 Ah,76.33,2.399999999999958,3.750000000000142,5.450000000000177,7.449999999999957,9.300000000000086
SOC25,25%,35Ah,35 Ah,85.59142857142858,2.54999999999983,3.650000000000153,5.649999999999933,7.650000000000157,9.649999999999936
SOC25,25%,35Ah,35 Ah,84.99714285714285,2.399999999999736,3.450000000000175,5.349999999999966,7.300000000000084,8.950000000000236
SOC25,25%,35Ah,35 Ah,84.82771428571428,2.299999999999747,3.550000000000164,5.400000000000071,7.35000000000019,9.24999999999998
SOC25,25%,35Ah,35 Ah,84.5277142857143,2.3000000000001912,3.349999999999964,5.349999999999744,7.099999999999884,9.050000000000002
SOC25,25%,35Ah,35 Ah,82.10257142857144,2.150000000000096,3.349999999999964,5.650000000000155,7.249999999999979,9.149999999999991
SOC25,25%,35Ah,35 Ah,88.986,2.200000000000202,3.350000000000186,4.95000000000001,6.750000000000034,8.55000000000028
SOC25,25%,35Ah,35 Ah,89.41942857142857,2.150000000000096,3.449999999999953,5.349999999999966,7.149999999999768,8.850000000000025
SOC25,25%,35Ah,35 Ah,88.78885714285715,2.399999999999736,3.450000000000175,5.250000000000199,7.100000000000106,8.850000000000247
SOC25,25%,35Ah,35 Ah,87.44714285714285,2.299999999999969,3.449999999999731,5.350000000000188,7.249999999999757,8.90000000000013
SOC25,25%,35Ah,35 Ah,90.35257142857142,2.350000000000074,3.449999999999953,5.350000000000188,7.449999999999957,9.24999999999998
SOC25,25%,35Ah,35 Ah,76.85371428571429,2.499999999999725,3.550000000000164,5.449999999999955,7.349999999999968,9.199999999999875
SOC25,25%,35Ah,35 Ah,90.61085714285714,2.349999999999852,3.650000000000153,5.349999999999744,7.450000000000179,9.150000000000214
SOC25,25%,35Ah,35 Ah,91.09142857142858,2.349999999999852,3.450000000000175,5.249999999999755,7.050000000000223,8.749999999999813
SOC25,25%,35Ah,35 Ah,85.786,2.40000000000018,3.549999999999942,5.449999999999733,7.399999999999851,9.349999999999747
SOC25,25%,35Ah,35 Ah,88.30285714285714,2.399999999999736,3.650000000000153,5.349999999999966,7.249999999999979,8.899999999999908
SOC25,25%,35Ah,35 Ah,90.7,2.450000000000063,3.599999999999826,5.399999999999849,7.149999999999768,8.950000000000014
SOC25,25%,35Ah,35 Ah,88.35542857142856,2.350000000000074,3.399999999999848,5.249999999999977,7.099999999999884,9.050000000000002
SOC25,25%,35Ah,35 Ah,89.43057142857143,2.40000000000018,3.549999999999942,5.449999999999733,7.399999999999851,9.349999999999747
SOC25,25%,35Ah,35 Ah,89.22485714285713,2.299999999999969,3.349999999999742,5.350000000000188,7.35000000000019,9.100000000000108
SOC25,25%,35Ah,35 Ah,87.98314285714287,2.250000000000085,3.649999999999931,5.349999999999966,7.049999999999779,8.850000000000025
SOC25,25%,35Ah,35 Ah,88.73885714285714,2.199999999999758,3.549999999999942,5.249999999999977,6.950000000000012,8.850000000000025
SOC25,25%,35Ah,35 Ah,77.39171428571429,2.499999999999725,3.450000000000175,5.349999999999966,7.14999999999999,8.999999999999897
SOC25,25%,35Ah,35 Ah,86.91085714285714,2.399999999999736,3.450000000000175,5.249999999999977,7.14999999999999,9.000000000000119
SOC25,25%,35Ah,35 Ah,87.08857142857144,2.350000000000074,3.649999999999931,5.349999999999966,7.349999999999746,9.050000000000002
SOC25,25%,35Ah,35 Ah,91.47485714285713,2.200000000000202,3.549999999999942,5.249999999999755,7.050000000000001,9.04999999999978
SOC25,25%,35Ah,35 Ah,92.2802857142857,2.299999999999747,3.550000000000164,5.349999999999966,7.100000000000106,9.150000000000214
SOC25,25%,35Ah,35 Ah,96.23314285714287,2.40000000000018,3.249999999999975,4.949999999999788,6.850000000000023,8.550000000000058
SOC25,25%,35Ah,35 Ah,92.08057142857143,2.499999999999947,3.450000000000175,5.249999999999977,7.049999999999779,8.850000000000025
SOC25,25%,35Ah,35 Ah,95.78857142857143,2.19999999999998,3.249999999999753,4.95000000000001,6.749999999999812,8.449999999999847
SOC25,25%,35Ah,35 Ah,79.98028571428571,2.550000000000052,3.599999999999826,5.499999999999838,7.449999999999957,9.24999999999998
SOC25,25%,35Ah,35 Ah,80.89914285714285,2.40000000000018,3.74999999999992,5.549999999999722,7.299999999999862,9.449999999999736
SOC25,25%,35Ah,35 Ah,80.04,2.500000000000169,3.549999999999942,5.449999999999733,7.14999999999999,9.199999999999875
SOC25,25%,35Ah,35 Ah,78.48257142857143,2.40000000000018,3.549999999999942,5.449999999999733,7.199999999999873,9.199999999999653
SOC25,25%,35Ah,35 Ah,77.8062857142857,2.499999999999725,3.550000000000164,5.449999999999955,7.349999999999968,9.099999999999886
SOC25,25%,68Ah,68 Ah,84.86632352941177,3.60000000000027,4.899999999999904,7.400000000000073,10.04999999999989,12.79999999999992
SOC25,25%,68Ah,68 Ah,73.36926470588236,3.700000000000037,4.999999999999893,7.600000000000051,10.39999999999996,13.49999999999985
SOC25,25%,68Ah,68 Ah,71.0079411764706,3.700000000000037,4.899999999999904,7.400000000000073,9.999999999999787,12.700000000000161
SOC25,25%,68Ah,68 Ah,84.67470588235294,3.350000000000408,4.349999999999854,6.799999999999917,9.200000000000319,11.75000000000015
SOC25,25%,68Ah,68 Ah,84.36882352941177,3.40000000000007,4.900000000000126,7.400000000000073,10.05000000000034,12.65000000000005
SOC25,25%,68Ah,68 Ah,84.20808823529411,3.500000000000059,4.599999999999937,7.349999999999968,10.00000000000001,12.69999999999993
SOC25,25%,68Ah,68 Ah,84.47191176470588,3.349999999999964,4.650000000000043,7.100000000000328,9.650000000000158,12.29999999999998
SOC25,25%,68Ah,68 Ah,82.63294117647058,3.300000000000081,4.699999999999926,7.14999999999999,9.700000000000042,12.59999999999994
SOC25,25%,68Ah,68 Ah,84.75764705882352,3.349999999999964,4.750000000000032,7.300000000000306,9.700000000000042,12.3000000000002
SOC25,25%,68Ah,68 Ah,83.05264705882352,3.500000000000059,4.500000000000171,6.950000000000012,9.69999999999982,12.3000000000002
SOC25,25%,68Ah,68 Ah,83.61323529411764,3.399999999999848,4.699999999999926,7.249999999999979,9.900000000000242,12.59999999999994
SOC25,25%,68Ah,68 Ah,81.12264705882353,3.399999999999848,4.599999999999937,7.050000000000001,9.400000000000297,12.00000000000001
SOC25,25%,68Ah,68 Ah,85.61661764705882,3.349999999999964,4.650000000000043,7.000000000000339,9.55000000000017,12.00000000000001
SOC25,25%,68Ah,68 Ah,82.1075,3.249999999999975,4.450000000000065,7.099999999999884,9.45000000000018,12.1
SOC25,25%,68Ah,68 Ah,85.79985294117647,3.349999999999964,4.550000000000054,6.850000000000023,9.400000000000297,11.90000000000002
SOC25,25%,68Ah,68 Ah,82.79117647058824,3.599999999999826,4.60000000000016,7.099999999999884,9.850000000000136,12.75000000000004
SOC25,25%,68Ah,68 Ah,65.89970588235295,4.199999999999759,5.449999999999733,8.300000000000196,11.40000000000008,14.64999999999983
SOC25,25%,68Ah,68 Ah,83.04911764705882,3.449999999999953,4.850000000000021,7.300000000000306,9.90000000000002,12.29999999999998
SOC25,25%,68Ah,68 Ah,84.28676470588235,3.449999999999953,4.850000000000021,7.099999999999884,9.800000000000253,12.499999999999961
SOC25,25%,68Ah,68 Ah,78.7035294117647,3.40000000000007,4.800000000000137,7.35000000000019,9.899999999999798,12.65000000000005
SOC25,25%,68Ah,68 Ah,82.7885294117647,3.249999999999975,4.650000000000043,7.100000000000328,9.800000000000031,12.3000000000002
SOC25,25%,68Ah,68 Ah,85.85794117647059,3.250000000000197,4.54999999999961,7.300000000000084,9.800000000000031,12.499999999999961
SOC25,25%,68Ah,68 Ah,70.92514705882354,3.900000000000237,5.350000000000188,8.000000000000007,10.70000000000015,13.84999999999992
SOC25,25%,68Ah,68 Ah,73.77867647058824,3.500000000000059,4.750000000000032,7.600000000000273,10.39999999999996,13.34999999999975
SOC25,25%,68Ah,68 Ah,72.3389705882353,3.700000000000037,5.099999999999882,7.599999999999829,10.250000000000309,13.05000000000023
SOC25,25%,68Ah,68 Ah,75.59117647058824,3.500000000000059,4.750000000000032,7.300000000000306,10.1,13.09999999999989
SOC25,25%,68Ah,68 Ah,79.21161764705883,3.500000000000059,4.750000000000032,7.300000000000306,9.800000000000031,12.50000000000018
SOC25,25%,68Ah,68 Ah,85.09441176470588,3.350000000000408,4.649999999999821,7.100000000000106,9.600000000000275,12.1
SOC25,25%,68Ah,68 Ah,77.53970588235293,3.449999999999953,4.850000000000021,7.500000000000284,10.00000000000001,12.69999999999993
SOC25,25%,68Ah,68 Ah,82.91720588235295,3.450000000000397,4.649999999999821,7.100000000000106,9.700000000000042,12.39999999999997
SOC25,25%,68Ah,68 Ah,67.56205882352941,3.799999999999804,4.95000000000001,7.600000000000051,10.29999999999998,13.29999999999987
SOC25,25%,68Ah,68 Ah,84.09485294117647,3.249999999999975,4.650000000000043,7.200000000000317,9.700000000000042,12.39999999999997
SOC25,25%,68Ah,68 Ah,84.94147058823529,3.349999999999742,4.550000000000054,7.249999999999979,9.800000000000253,12.29999999999998
SOC25,25%,68Ah,68 Ah,85.60955882352941,3.500000000000059,4.699999999999926,7.050000000000001,9.69999999999982,12.50000000000018
SOC25,25%,68Ah,68 Ah,78.64411764705883,3.349999999999964,4.750000000000032,7.299999999999862,10.00000000000023,12.700000000000161
SOC25,25%,68Ah,68 Ah,85.6660294117647,3.300000000000081,4.599999999999937,7.14999999999999,9.90000000000002,12.499999999999961
SOC25,25%,68Ah,68 Ah,84.04294117647059,3.549999999999942,4.750000000000032,7.300000000000084,10.00000000000001,12.60000000000017
SOC25,25%,68Ah,68 Ah,81.22691176470587,3.349999999999964,4.750000000000032,7.100000000000328,9.800000000000031,12.3000000000002
SOC25,25%,68Ah,68 Ah,83.64161764705882,3.349999999999964,4.750000000000032,7.299999999999862,9.950000000000125,12.499999999999961
SOC25,25%,68Ah,68 Ah,83.19852941176471,3.350000000000186,4.650000000000043,7.300000000000306,9.750000000000147,12.499999999999961
SOC25,25%,68Ah,68 Ah,84.30602941176471,3.449999999999953,4.850000000000021,7.199999999999873,9.900000000000242,12.700000000000161
SOC25,25%,68Ah,68 Ah,82.22029411764706,3.449999999999953,4.550000000000054,6.899999999999906,9.600000000000275,11.94999999999991
SOC25,25%,68Ah,68 Ah,69.2710294117647,3.799999999999804,4.95000000000001,7.600000000000273,10.49999999999995,13.44999999999974
SOC25,25%,68Ah,68 Ah,84.02176470588235,3.249999999999975,4.60000000000016,7.050000000000001,9.69999999999982,12.3000000000002
SOC25,25%,68Ah,68 Ah,86.01441176470588,3.300000000000081,4.500000000000171,6.950000000000012,9.399999999999853,12.00000000000023
SOC25,25%,68Ah,68 Ah,85.63573529411765,3.249999999999975,4.450000000000065,6.999999999999895,9.600000000000053,12.1
SOC25,25%,68Ah,68 Ah,82.1064705882353,3.40000000000007,4.450000000000065,7.099999999999884,9.700000000000042,12.39999999999997
SOC25,25%,68Ah,68 Ah,84.70382352941176,3.200000000000092,4.200000000000204,6.899999999999906,9.350000000000191,11.8999999999998
SOC25,25%,68Ah,68 Ah,85.02661764705883,3.19999999999987,4.599999999999937,7.050000000000223,9.400000000000075,12.1
SOC25,25%,68Ah,68 Ah,83.71941176470588,3.449999999999953,4.750000000000032,7.200000000000317,9.950000000000125,12.75000000000004
SOC25,25%,68Ah,68 Ah,81.86529411764705,3.349999999999964,4.750000000000032,7.200000000000317,9.700000000000042,12.29999999999998
SOC25,25%,68Ah,68 Ah,82.86044117647059,3.249999999999975,4.550000000000276,7.000000000000117,9.599999999999831,12.05000000000012
SOC25,25%,68Ah,68 Ah,84.5614705882353,3.299999999999859,4.60000000000016,7.099999999999884,9.850000000000136,12.499999999999961
SOC25,25%,68Ah,68 Ah,81.3479411764706,3.650000000000153,4.95000000000001,7.399999999999851,9.950000000000125,12.65000000000005
SOC25,25%,68Ah,68 Ah,84.18558823529412,3.350000000000186,4.650000000000043,7.200000000000095,9.90000000000002,12.50000000000018
SOC25,25%,68Ah,68 Ah,83.05867647058824,3.500000000000281,4.699999999999926,7.250000000000201,9.90000000000002,12.59999999999994
SOC25,25%,68Ah,68 Ah,85.02470588235295,3.300000000000081,4.60000000000016,7.050000000000001,9.599999999999831,12.10000000000022
SOC25,25%,68Ah,68 Ah,84.07470588235294,3.249999999999975,4.550000000000054,7.099999999999884,9.750000000000147,12.29999999999998
SOC25,25%,68Ah,68 Ah,70.65220588235294,3.54999999999972,4.699999999999704,7.300000000000084,9.800000000000031,12.69999999999971
SOC25,25%,68Ah,68 Ah,70.38838235294118,3.700000000000037,5.2000000000000925,7.950000000000346,10.64999999999983,13.60000000000006
SOC25,25%,68Ah,68 Ah,67.63852941176471,3.800000000000026,5.149999999999988,7.90000000000024,10.59999999999994,13.55000000000017
SOC25,25%,68Ah,68 Ah,69.36911764705881,3.600000000000048,4.899999999999904,7.699999999999818,10.250000000000309,13.05000000000001
SOC25,25%,68Ah,68 Ah,68.55514705882354,3.800000000000026,5.099999999999882,8.000000000000007,10.89999999999991,13.69999999999982
SOC25,25%,68Ah,68 Ah,70.5775,3.750000000000142,5.250000000000199,7.800000000000029,10.50000000000018,13.30000000000009
SOC25,25%,68Ah,68 Ah,66.22470588235294,3.900000000000237,5.450000000000177,8.25000000000009,11.49999999999984,14.60000000000017
SOC25,25%,68Ah,68 Ah,87.28838235294117,3.60000000000027,4.799999999999915,7.35000000000019,10.1,12.79999999999992
SOC25,25%,68Ah,68 Ah,68.82455882352942,3.900000000000015,5.250000000000199,7.900000000000018,10.95000000000024,13.69999999999982
SOC25,25%,68Ah,68 Ah,73.42455882352941,3.450000000000175,4.750000000000032,7.300000000000084,10.00000000000001,13.00000000000012
SOC25,25%,68Ah,68 Ah,73.81617647058823,3.749999999999698,4.750000000000032,7.250000000000201,9.950000000000125,12.69999999999993
SOC25,25%,68Ah,68 Ah,72.94117647058825,3.500000000000059,4.699999999999926,7.450000000000179,10.19999999999999,12.85000000000003
SOC25,25%,68Ah,68 Ah,72.31323529411765,3.500000000000059,4.799999999999915,7.35000000000019,9.899999999999798,12.75000000000004
SOC25,25%,68Ah,68 Ah,77.07191176470589,3.500000000000059,4.899999999999904,7.35000000000019,10.00000000000001,12.65000000000005
SOC25,25%,68Ah,68 Ah,83.13029411764705,3.449999999999953,4.650000000000043,7.100000000000328,9.800000000000031,12.39999999999997
SOC25,25%,68Ah,68 Ah,85.29117647058824,3.2500000000004188,4.549999999999832,7.000000000000117,9.549999999999947,12.1
SOC25,25%,68Ah,68 Ah,72.10529411764706,3.550000000000164,4.95000000000001,7.600000000000051,10.19999999999999,12.89999999999991
SOC25,25%,68Ah,68 Ah,82.63308823529411,3.249999999999975,4.649999999999821,7.300000000000084,9.700000000000042,12.19999999999999
SOC25,25%,68Ah,68 Ah,84.05779411764706,3.499999999999837,4.699999999999926,7.400000000000073,10.050000000000109,12.75000000000004
SOC25,25%,68Ah,68 Ah,71.42455882352941,3.700000000000037,5.049999999999999,7.600000000000051,10.59999999999994,13.3500000000002
SOC25,25%,68Ah,68 Ah,79.55514705882352,3.600000000000048,4.899999999999904,7.35000000000019,10.050000000000109,12.90000000000013
SOC25,25%,68Ah,68 Ah,72.08558823529413,3.700000000000037,4.899999999999904,7.450000000000179,10.19999999999999,13.14999999999977
SOC25,25%,68Ah,68 Ah,81.29088235294117,3.349999999999964,4.650000000000043,7.100000000000328,9.600000000000053,12.3000000000002
SOC25,25%,68Ah,68 Ah,76.33029411764706,3.500000000000059,4.699999999999926,7.250000000000201,10.00000000000001,12.80000000000014
SOC25,25%,68Ah,68 Ah,73.09691176470588,3.699999999999815,4.95000000000001,7.600000000000051,10.3000000000002,13.30000000000009
SOC25,25%,68Ah,68 Ah,78.56073529411765,3.399999999999848,4.649999999999821,7.300000000000084,9.800000000000031,12.499999999999961
SOC25,25%,68Ah,68 Ah,75.51058823529412,3.599999999999826,4.95000000000001,7.400000000000295,10.19999999999999,12.9999999999999
SOC25,25%,68Ah,68 Ah,74.04117647058823,3.500000000000059,4.750000000000032,7.49999999999984,10.10000000000022,13.10000000000011
SOC25,25%,68Ah,68 Ah,76.57735294117647,3.60000000000027,4.700000000000371,7.250000000000201,9.900000000000242,12.85000000000003
SOC25,25%,68Ah,68 Ah,85.85220588235293,3.250000000000197,4.750000000000032,7.100000000000106,9.800000000000031,12.499999999999961
SOC25,25%,68Ah,68 Ah,74.64397058823529,3.549999999999942,4.850000000000021,7.400000000000073,10.19999999999999,12.90000000000013
SOC25,25%,68Ah,68 Ah,69.61367647058823,3.849999999999909,4.999999999999893,7.899999999999796,10.90000000000013,13.70000000000005
SOC25,25%,68Ah,68 Ah,83.03014705882353,3.349999999999964,4.450000000000065,7.099999999999884,9.55000000000017,12.24999999999987
SOC25,25%,68Ah,68 Ah,72.44132352941178,3.600000000000048,4.799999999999915,7.250000000000201,9.899999999999798,12.65000000000005
SOC25,25%,68Ah,68 Ah,81.49132352941176,3.200000000000314,4.500000000000171,6.950000000000012,9.599999999999831,12.10000000000022
SOC25,25%,68Ah,68 Ah,83.00235294117647,3.300000000000081,4.699999999999926,7.14999999999999,9.799999999999809,12.50000000000018
SOC25,25%,68Ah,68 Ah,84.31911764705883,3.049999999999997,4.349999999999854,6.500000000000172,9.100000000000108,11.70000000000004
SOC25,25%,68Ah,68 Ah,82.3635294117647,3.450000000000175,4.750000000000032,7.400000000000295,9.90000000000002,12.69999999999993
SOC50,50%,20Ah,20 Ah,79.658,3.650000000000153,4.750000000000032,7.199999999999873,9.800000000000031,12.40000000000019
SOC50,50%,20Ah,20 Ah,69.32750000000001,6.749999999999812,7.200000000000317,11.95000000000013,13.74999999999993,13.05000000000001
SOC50,50%,20Ah,20 Ah,77.5915,4.60000000000016,5.800000000000027,9.04999999999978,12.45000000000007,15.04999999999979
SOC50,50%,20Ah,20 Ah,74.77199999999999,5.549999999999944,6.199999999999761,9.799999999999809,13.54999999999995,12.39999999999997
SOC50,50%,20Ah,20 Ah,76.036,4.100000000000215,5.550000000000166,8.55000000000028,11.50000000000029,14.39999999999997
SOC50,50%,20Ah,20 Ah,82.06099999999999,3.699999999999815,4.699999999999926,7.500000000000062,9.949999999999681,12.35000000000008
SOC50,50%,20Ah,20 Ah,71.258,7.000000000000117,8.549999999999836,13.64999999999994,14.50000000000018,13.39999999999986
SOC50,50%,20Ah,20 Ah,70.5805,6.099999999999772,7.100000000000106,11.30000000000009,14.29999999999998,11.75000000000015
SOC50,50%,20Ah,20 Ah,70.9525,6.550000000000056,7.849999999999913,12.55000000000006,14.3000000000002,13.34999999999997
SOC50,50%,20Ah,20 Ah,80.158,4.250000000000087,5.700000000000038,8.399999999999741,11.40000000000008,14.15000000000033
SOC50,50%,20Ah,20 Ah,78.525,3.9999999999997824,5.099999999999882,7.70000000000004,10.69999999999993,13.3500000000002
SOC50,50%,20Ah,20 Ah,79.4105,4.450000000000065,5.249999999999977,8.049999999999669,10.9999999999999,14.0499999999999
SOC50,50%,20Ah,20 Ah,71.20949999999999,6.900000000000128,8.35000000000008,13.54999999999995,13.39999999999986,11.8999999999998
SOC50,50%,20Ah,20 Ah,72.34700000000001,6.250000000000089,7.249999999999757,11.64999999999994,15.70000000000005,13.8999999999998
SOC50,50%,20Ah,20 Ah,78.1655,4.349999999999854,5.700000000000038,8.649999999999824,11.60000000000005,14.75000000000004
SOC50,50%,20Ah,20 Ah,76.88550000000001,4.900000000000126,6.099999999999772,9.400000000000075,12.69999999999993,14.59999999999972
SOC50,50%,20Ah,20 Ah,70.3345,6.649999999999823,7.249999999999979,11.95000000000013,14.05000000000012,12.499999999999961
SOC50,50%,20Ah,20 Ah,72.951,5.800000000000027,6.499999999999728,10.29999999999998,14.34999999999986,11.85000000000014
SOC50,50%,20Ah,20 Ah,73.899,5.700000000000038,6.399999999999739,10.24999999999965,13.94999999999991,12.14999999999966
SOC50,50%,20Ah,20 Ah,75.5425,5.699999999999816,6.799999999999917,10.55000000000006,14.40000000000019,12.34999999999986
SOC50,50%,20Ah,20 Ah,71.79249999999999,6.450000000000067,7.099999999999884,11.39999999999985,15.59999999999984,12.64999999999983
SOC50,50%,20Ah,20 Ah,73.25999999999999,5.899999999999794,6.600000000000161,10.60000000000016,14.50000000000018,12.700000000000161
SOC50,50%,20Ah,20 Ah,79.54100000000001,3.900000000000015,5.149999999999988,7.849999999999913,10.50000000000018,13.29999999999987
SOC50,50%,20Ah,20 Ah,79.6725,3.650000000000153,4.850000000000243,7.70000000000004,10.29999999999998,13.09999999999989
SOC50,50%,20Ah,20 Ah,78.3055,3.799999999999804,5.049999999999777,7.70000000000004,10.39999999999974,13.05000000000023
SOC50,50%,20Ah,20 Ah,73.4855,6.149999999999878,6.799999999999695,10.7999999999997,14.75000000000004,12.44999999999985
SOC50,50%,20Ah,20 Ah,82.063,3.649999999999709,4.95000000000001,7.49999999999984,9.999999999999787,12.59999999999994
SOC50,50%,20Ah,20 Ah,81.4085,3.799999999999804,5.099999999999882,7.500000000000062,10.19999999999976,12.90000000000013
SOC50,50%,20Ah,20 Ah,81.8965,3.799999999999804,4.899999999999904,7.500000000000062,10.09999999999978,12.700000000000161
SOC50,50%,20Ah,20 Ah,76.947,5.149999999999988,5.899999999999794,9.350000000000191,12.79999999999992,15.24999999999976
SOC50,50%,20Ah,20 Ah,79.023,3.849999999999909,4.999999999999893,7.70000000000004,10.39999999999996,13.15000000000022
SOC50,50%,20Ah,20 Ah,77.4745,5.149999999999988,5.800000000000027,9.14999999999977,12.64999999999961,14.59999999999995
SOC50,50%,20Ah,20 Ah,79.7295,3.700000000000037,4.999999999999893,7.599999999999829,10.1,12.7999999999997
SOC50,50%,20Ah,20 Ah,66.631,6.550000000000056,7.400000000000073,12.25000000000009,12.65000000000027,12.19999999999999
SOC50,50%,20Ah,20 Ah,74.095,6.099999999999772,7.100000000000106,11.34999999999997,15.24999999999976,14.09999999999978
SOC50,50%,20Ah,20 Ah,78.269,3.799999999999804,5.199999999999871,7.70000000000004,10.39999999999996,13.15000000000022
SOC50,50%,20Ah,20 Ah,71.36250000000001,6.350000000000078,7.200000000000317,11.70000000000027,14.700000000000161,12.24999999999987
SOC50,50%,20Ah,20 Ah,80.3125,4.299999999999971,5.29999999999986,7.999999999999785,10.95000000000024,13.84999999999992
SOC50,50%,20Ah,20 Ah,78.543,5.100000000000104,6.100000000000216,9.449999999999958,13.04999999999978,14.9499999999998
SOC50,50%,20Ah,20 Ah,80.7565,3.800000000000026,5.149999999999988,7.799999999999807,10.39999999999996,13.14999999999977
SOC50,50%,20Ah,20 Ah,79.629,4.000000000000004,5.400000000000071,8.099999999999996,10.7999999999997,13.60000000000006
SOC50,50%,20Ah,20 Ah,80.91950000000001,3.900000000000015,5.199999999999871,8.200000000000207,10.90000000000013,13.64999999999994
SOC50,50%,20Ah,20 Ah,80.822,3.700000000000037,5.2000000000000925,7.800000000000029,10.39999999999974,13.09999999999989
SOC50,50%,20Ah,20 Ah,69.0345,6.500000000000172,7.400000000000073,12.1,12.24999999999965,10.74999999999982
SOC50,50%,20Ah,20 Ah,73.705,5.400000000000071,6.29999999999975,9.69999999999982,13.29999999999987,11.29999999999987
SOC50,50%,20Ah,20 Ah,73.3985,6.350000000000078,7.749999999999702,12.1,14.499999999999961,13.30000000000009
SOC50,50%,20Ah,20 Ah,80.96650000000001,3.949999999999898,4.899999999999682,7.600000000000051,10.1,12.95000000000002
SOC50,50%,20Ah,20 Ah,78.4075,4.550000000000054,5.800000000000027,9.100000000000108,12.24999999999987,15.44999999999974
SOC50,50%,20Ah,20 Ah,68.233,6.549999999999834,7.549999999999946,12.34999999999986,13.90000000000002,12.74999999999982
SOC50,50%,20Ah,20 Ah,80.4905,4.249999999999865,5.50000000000006,8.49999999999973,11.54999999999995,14.19999999999977
SOC50,50%,20Ah,20 Ah,74.022,6.850000000000023,7.949999999999902,12.84999999999981,14.39999999999975,12.90000000000013
SOC50,50%,20Ah,20 Ah,80.06800000000001,3.649999999999931,4.750000000000032,7.299999999999862,10.09999999999978,12.65000000000005
SOC50,50%,20Ah,20 Ah,79.8405,4.350000000000076,5.50000000000006,8.499999999999952,11.59999999999983,14.34999999999986
SOC50,50%,20Ah,20 Ah,77.3935,3.949999999999898,5.399999999999849,8.099999999999774,10.90000000000013,13.65000000000016
SOC50,50%,20Ah,20 Ah,79.18499999999999,3.700000000000037,5.2000000000000925,7.70000000000004,10.29999999999975,12.9999999999999
SOC50,50%,20Ah,20 Ah,79.9945,3.800000000000026,5.099999999999882,7.699999999999818,10.29999999999998,13.09999999999967
SOC50,50%,20Ah,20 Ah,76.161,5.50000000000006,6.49999999999995,10.15000000000033,13.70000000000005,12.89999999999991
SOC50,50%,20Ah,20 Ah,72.05799999999999,5.749999999999922,6.650000000000267,10.45000000000007,14.0499999999999,13.14999999999977
SOC50,50%,20Ah,20 Ah,74.28,5.049999999999999,5.999999999999783,9.350000000000191,12.75000000000004,14.80000000000037
SOC50,50%,20Ah,20 Ah,71.66900000000001,6.399999999999961,7.250000000000201,11.75000000000015,14.35000000000008,12.35000000000031
SOC50,50%,20Ah,20 Ah,79.7385,4.250000000000087,5.249999999999977,7.849999999999691,10.89999999999991,13.64999999999994
SOC50,50%,20Ah,20 Ah,82.0415,3.900000000000015,4.850000000000021,7.199999999999873,9.799999999999809,12.65000000000005
SOC50,50%,20Ah,20 Ah,73.1745,6.149999999999878,6.849999999999801,11.14999999999977,15.000000000000119,12.75000000000026
SOC50,50%,20Ah,20 Ah,68.61349999999999,6.649999999999823,7.450000000000401,12.04999999999989,13.44999999999996,12.55000000000006
SOC50,50%,20Ah,20 Ah,81.3385,3.650000000000153,4.949999999999788,7.600000000000051,10.19999999999999,12.499999999999961
SOC50,50%,20Ah,20 Ah,72.4305,6.650000000000045,8.050000000000113,13.05000000000001,15.05000000000001,13.64999999999994
SOC50,50%,20Ah,20 Ah,74.5805,5.649999999999933,6.699999999999706,10.49999999999973,14.35000000000008,12.34999999999986
SOC50,50%,20Ah,20 Ah,74.3805,6.249999999999867,7.249999999999979,11.29999999999987,15.30000000000009,13.84999999999992
SOC50,50%,20Ah,20 Ah,80.5825,3.949999999999898,5.149999999999988,7.849999999999913,10.50000000000018,13.3500000000002
